#_x,First_pokemon,Second_pokemon,Winner,Winner_mark,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,#_y,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second
478,478,52,478,1,8,12,60,60,60,105,105,105,4,0,52,0,9,35,70,55,45,55,25,1,0
145,145,723,723,2,12,12,55,55,50,45,65,55,1,0,723,6,12,59,59,58,90,70,73,6,0
313,313,93,93,2,12,12,80,80,80,55,55,90,3,0,93,12,7,60,110,70,60,60,100,1,0
76,76,395,76,1,9,14,50,75,35,70,30,40,1,0,395,14,12,95,23,48,23,48,23,3,0
567,567,81,567,1,12,12,65,80,65,35,65,60,5,0,81,15,10,40,80,100,30,30,20,1,0
416,416,778,778,2,11,12,80,50,100,100,200,50,3,1,778,16,4,57,80,91,80,87,75,6,0
18,18,318,18,1,0,14,45,25,50,25,25,35,1,0,318,12,12,64,51,23,51,23,28,3,0
659,659,320,320,2,9,17,44,50,91,24,86,10,5,0,320,12,12,104,91,63,91,73,68,3,0
636,636,786,786,2,14,12,45,30,50,55,65,45,5,0,786,8,9,55,85,122,58,75,99,6,0
197,197,718,718,2,3,2,90,95,105,165,110,45,2,0,718,0,17,71,120,95,120,95,99,5,0
271,271,37,271,1,6,7,106,130,90,110,154,90,2,1,37,13,10,90,92,87,75,85,76,1,0
414,414,432,432,2,16,15,80,145,150,105,110,110,3,0,432,14,12,50,95,90,95,90,180,3,1
290,290,61,61,2,0,12,50,35,55,25,25,15,3,0,61,17,12,80,82,78,95,80,85,1,0
450,450,356,450,1,3,12,60,85,49,60,49,60,4,0,356,6,12,70,85,140,85,70,20,3,0
645,645,399,645,1,11,12,51,65,65,80,75,59,5,0,399,11,18,70,40,50,55,50,25,3,0
178,178,188,178,1,12,7,60,30,30,36,56,50,2,0,188,4,12,50,25,28,45,55,15,2,0
101,101,759,101,1,8,14,45,50,45,115,55,95,1,0,759,15,18,42,52,67,39,56,50,6,0
679,679,515,679,1,0,12,80,70,40,100,60,145,5,0,515,12,12,110,85,95,80,95,50,4,0
124,124,692,124,1,12,12,105,95,80,40,80,90,1,0,692,1,7,110,65,105,55,95,80,5,0
60,60,738,60,1,17,12,50,52,48,65,50,55,1,0,738,4,12,44,38,39,61,79,42,6,0
488,488,51,51,2,14,4,20,25,45,70,90,60,4,0,51,9,14,75,80,85,110,90,50,1,0
135,135,208,135,1,3,12,65,83,57,95,85,105,1,0,208,9,12,75,75,55,105,85,30,2,0
162,162,671,671,2,2,7,91,134,95,100,100,80,1,0,671,8,6,60,55,90,145,90,80,5,0
207,207,17,17,2,9,12,30,30,30,30,30,30,2,0,17,0,14,40,35,30,20,20,50,1,0
663,663,360,663,1,16,12,60,100,115,70,85,90,5,0,360,10,12,45,100,45,45,45,10,3,0
164,164,365,164,1,14,5,106,190,100,154,100,130,1,1,365,12,7,45,40,60,40,75,50,3,0
515,515,298,298,2,12,12,110,85,95,80,95,50,4,0,298,9,1,70,70,40,60,40,60,3,0
296,296,763,296,1,17,9,80,70,70,90,100,70,3,0,763,17,12,50,53,62,58,63,44,6,0
730,730,580,580,2,12,7,45,50,43,40,38,62,6,0,580,12,7,62,77,62,50,42,65,5,0
356,356,119,119,2,6,12,70,85,140,85,70,20,3,0,119,13,12,65,90,120,85,70,60,1,0
168,168,404,168,1,9,12,60,62,80,63,80,60,2,0,404,17,12,55,84,105,114,75,52,3,0
59,59,338,59,1,12,12,65,70,60,65,65,115,1,0,338,3,12,40,45,40,65,40,65,3,0
427,427,714,427,1,2,7,105,180,100,180,100,115,3,1,714,17,5,91,72,90,129,90,108,5,0
338,338,683,338,1,3,12,40,45,40,65,40,65,3,0,683,2,12,77,120,90,60,90,48,5,0
266,266,442,442,2,15,10,50,64,50,45,50,41,2,0,442,12,7,40,55,30,30,30,60,4,0
787,787,308,787,1,8,9,75,95,122,58,75,69,6,0,308,0,18,40,30,32,50,52,65,3,0
315,315,325,325,2,0,10,31,45,90,30,30,40,3,0,325,12,12,50,45,45,35,35,50,3,0
319,319,313,313,2,12,12,84,71,43,71,43,48,3,0,313,12,12,80,80,80,55,55,90,3,0
57,57,408,57,1,10,12,35,80,50,50,70,120,1,0,408,2,12,65,95,100,60,50,50,3,0
403,403,295,403,1,17,12,55,104,105,94,75,52,3,0,295,17,9,60,50,50,60,70,50,3,0
36,36,30,30,2,13,12,70,62,67,55,55,56,1,0,30,13,12,60,85,69,65,79,80,1,0
466,466,246,466,1,17,12,55,65,35,60,30,85,4,0,246,16,7,65,80,140,40,70,70,2,0
774,774,87,774,1,15,4,50,50,150,50,150,50,6,0,87,17,15,95,75,110,100,80,30,1,0
208,208,430,430,2,9,12,75,75,55,105,85,30,2,0,430,14,12,50,180,20,180,20,150,3,1
214,214,401,214,1,1,7,60,85,42,85,42,91,2,0,401,11,18,110,80,90,95,90,65,3,0
126,126,176,126,1,17,12,30,40,70,70,25,60,1,0,176,12,12,35,46,34,35,45,20,2,0
759,759,268,268,2,15,18,42,52,67,39,56,50,6,0,268,15,1,100,134,110,95,100,61,2,0
291,291,658,658,2,0,7,60,70,50,100,50,65,3,0,658,0,3,70,77,60,97,60,108,5,0
697,697,394,394,2,1,2,92,105,90,125,90,98,5,0,394,1,12,65,150,60,115,60,115,3,0
685,685,404,404,2,10,8,89,124,80,55,80,55,5,0,404,17,12,55,84,105,114,75,52,3,0
105,105,464,105,1,14,12,60,48,45,43,90,42,1,0,464,0,7,70,80,102,80,102,40,4,0
37,37,184,184,2,13,10,90,92,87,75,85,76,1,0,184,13,7,85,90,80,70,80,130,2,0
663,663,185,663,1,16,12,60,100,115,70,85,90,5,0,185,17,3,75,38,38,56,56,67,2,0
513,513,39,513,1,1,11,70,120,65,45,85,125,4,0,39,13,12,61,72,57,55,55,65,1,0
250,250,20,20,2,17,2,75,95,95,95,95,85,2,0,20,0,14,65,150,40,15,80,145,1,0
125,125,335,125,1,12,12,105,125,100,60,100,100,1,0,335,5,15,30,40,55,40,55,60,3,0
457,457,672,672,2,15,17,60,52,168,47,138,30,4,0,672,2,12,46,87,60,30,40,57,5,0
795,795,516,795,1,2,10,108,100,121,81,95,95,6,1,516,10,16,115,140,130,55,55,40,4,0
532,532,224,532,1,3,8,50,50,77,95,77,91,4,0,224,16,10,75,85,200,55,65,30,2,0
16,16,621,16,1,0,7,60,45,50,90,80,70,1,0,621,1,5,50,75,70,35,70,48,5,0
515,515,247,247,2,12,12,110,85,95,80,95,50,4,0,247,1,6,45,60,30,80,50,65,2,0
28,28,750,28,1,12,7,65,90,65,61,61,100,1,0,750,16,8,59,110,150,45,49,35,6,0
403,403,632,632,2,17,12,55,104,105,94,75,52,3,0,632,1,12,40,65,40,80,40,65,5,0
82,82,740,740,2,15,10,55,95,115,45,45,35,1,0,740,4,12,78,65,68,112,154,75,6,0
293,293,751,293,1,0,14,60,50,70,50,90,65,3,0,751,16,8,60,150,50,150,50,60,6,0
247,247,39,39,2,1,6,45,60,30,80,50,65,2,0,39,13,12,61,72,57,55,55,65,1,0
48,48,587,48,1,13,7,75,80,70,65,75,90,1,0,587,14,7,55,45,43,55,43,72,5,0
539,539,599,539,1,14,12,80,105,105,105,105,80,4,1,599,5,12,120,100,85,30,85,45,5,0
585,585,61,61,2,15,12,70,105,105,50,40,20,5,0,61,17,12,80,82,78,95,80,85,1,0
651,651,133,651,1,0,17,70,135,105,60,105,20,5,0,133,0,7,70,110,80,55,80,105,1,0
695,695,764,764,2,1,2,52,65,50,45,50,38,5,0,764,17,12,71,73,88,120,89,59,6,0
212,212,77,212,1,14,12,65,65,60,130,95,110,2,0,77,9,14,65,90,50,85,45,55,1,0
367,367,297,367,1,2,4,75,110,110,110,105,80,3,0,297,9,12,40,40,50,30,30,30,3,0
634,634,383,383,2,12,12,55,50,40,40,40,75,5,0,383,17,12,95,60,79,100,125,81,3,0
528,528,682,528,1,14,5,68,165,95,65,115,110,4,0,682,5,12,65,125,60,95,60,105,5,0
540,540,411,540,1,14,12,75,125,70,125,70,115,4,1,411,16,15,40,55,80,35,60,30,3,0
327,327,3,3,2,1,8,50,75,75,65,65,50,3,0,3,9,14,80,82,83,100,100,80,1,0
770,770,790,770,1,15,11,123,77,72,99,92,58,6,0,790,11,12,95,117,184,44,46,28,6,0
538,538,116,538,1,14,12,75,75,130,75,130,95,4,1,116,5,12,50,105,79,35,110,76,1,0
580,580,47,580,1,12,7,62,77,62,50,42,65,5,0,47,13,7,40,45,35,30,40,55,1,0
739,739,40,40,2,4,12,54,45,47,75,98,52,6,0,40,13,10,81,102,77,85,75,85,1,0
266,266,426,426,2,15,10,50,64,50,45,50,41,2,0,426,2,7,105,150,90,150,90,95,3,1
53,53,508,508,2,0,9,60,95,80,60,80,30,1,0,508,17,12,69,69,76,69,86,91,4,0
789,789,401,401,2,11,12,55,69,85,32,35,28,6,0,401,11,18,110,80,90,95,90,65,3,0
471,471,790,471,1,17,10,111,83,68,92,82,39,4,0,790,11,12,95,117,184,44,46,28,6,0
621,621,244,244,2,1,5,50,75,70,35,70,48,5,0,244,11,7,45,55,45,65,45,75,2,0
227,227,26,26,2,4,12,90,120,75,60,60,45,2,0,26,12,12,55,81,60,50,70,97,1,0
167,167,339,339,2,9,12,45,49,65,49,65,45,2,0,339,3,12,70,75,60,105,60,105,3,0
43,43,318,43,1,6,12,38,41,40,50,65,65,1,0,318,12,12,64,51,23,51,23,28,3,0
755,755,209,209,2,4,12,62,48,66,59,57,49,6,0,209,0,7,65,65,45,75,45,95,2,0
674,674,28,28,2,2,12,76,147,90,60,70,97,5,0,28,12,7,65,90,65,61,61,100,1,0
448,448,52,448,1,0,12,77,85,51,55,51,65,4,0,52,0,9,35,70,55,45,55,25,1,0
272,272,735,272,1,14,9,100,100,100,100,100,100,2,0,735,0,7,80,52,50,90,50,89,6,0
333,333,477,477,2,16,16,70,110,180,60,60,50,3,0,477,12,5,65,136,94,54,96,135,4,0
137,137,3,137,1,0,12,65,125,100,55,70,85,1,0,3,9,14,80,82,83,100,100,80,1,0
658,658,77,658,1,0,3,70,77,60,97,60,108,5,0,77,9,14,65,90,50,85,45,55,1,0
584,584,696,696,2,15,12,55,75,85,25,25,15,5,0,696,1,2,72,85,70,65,70,58,5,0
181,181,231,181,1,0,7,55,35,50,55,110,85,2,0,231,0,16,20,10,230,10,230,5,2,0
295,295,762,295,1,17,9,60,50,50,60,70,50,3,0,762,13,2,65,75,90,97,123,44,6,0
715,715,67,715,1,17,5,91,72,90,129,90,108,5,0,67,17,12,65,65,65,50,50,90,1,0
375,375,238,375,1,17,1,63,120,85,90,55,55,3,0,238,6,16,50,50,120,80,80,30,2,0
761,761,315,315,2,13,18,50,60,60,60,60,30,6,0,315,0,10,31,45,90,30,30,40,3,0
539,539,91,539,1,14,12,80,105,105,105,105,80,4,1,91,12,7,52,65,55,58,62,60,1,0
578,578,534,534,2,14,12,116,55,85,107,95,29,5,0,534,3,18,50,65,107,105,107,86,4,0
449,449,184,184,2,3,12,45,65,34,40,34,45,4,0,184,13,7,85,90,80,70,80,130,2,0
386,386,100,100,2,8,12,44,75,35,63,33,45,3,0,100,8,14,30,35,30,100,35,80,1,0
523,523,324,523,1,11,12,65,60,110,130,95,65,4,0,324,15,12,30,45,135,45,90,30,3,0
614,614,334,614,1,10,1,95,117,80,65,70,92,5,0,334,16,12,70,140,230,60,80,50,3,0
285,285,173,173,2,1,12,35,55,35,30,30,35,3,0,173,17,12,50,65,64,44,48,43,2,0
375,375,18,375,1,17,1,63,120,85,90,55,55,3,0,18,0,14,45,25,50,25,25,35,1,0
261,261,313,261,1,12,12,95,80,105,40,70,100,2,0,313,12,12,80,80,80,55,55,90,3,0
105,105,6,6,2,14,12,60,48,45,43,90,42,1,0,6,6,12,58,64,58,80,65,80,1,0
734,734,415,415,2,0,12,45,22,60,27,30,29,6,0,415,15,12,80,100,200,50,100,50,3,1
516,516,211,516,1,10,16,115,140,130,55,55,40,4,0,211,17,10,95,85,85,65,65,35,2,0
784,784,175,175,2,8,9,59,66,70,44,55,41,6,0,175,17,12,85,105,100,79,83,78,2,0
410,410,486,410,1,2,7,95,145,130,120,90,120,3,0,486,16,15,67,89,116,79,116,33,4,0
101,101,438,438,2,8,14,45,50,45,115,55,95,1,0,438,6,5,76,104,71,104,71,108,4,0
720,720,772,772,2,9,12,61,78,95,56,58,57,6,0,772,5,7,78,92,75,74,63,118,6,0
60,60,650,650,2,17,12,50,52,48,65,50,55,1,0,650,0,12,50,75,45,40,45,60,5,0
31,31,749,749,2,3,12,35,55,40,50,50,90,1,0,749,16,8,45,80,100,35,37,28,6,0
602,602,222,222,2,0,9,55,63,90,50,80,42,5,0,222,12,12,100,70,70,65,65,45,2,0
234,234,220,234,1,1,11,55,95,55,35,75,115,2,0,220,0,12,50,65,90,35,35,15,2,0
686,686,796,686,1,1,17,45,85,70,40,40,60,5,0,796,15,4,50,100,150,100,150,50,6,1
573,573,605,573,1,6,12,50,53,48,53,48,64,5,0,605,0,14,40,55,99,40,79,47,5,0
613,613,761,613,1,10,1,60,82,45,45,45,74,5,0,761,13,18,50,60,60,60,60,30,6,0
371,371,760,371,1,15,15,70,95,85,55,65,70,3,0,760,15,18,72,105,115,54,86,68,6,0
266,266,491,266,1,15,10,50,64,50,45,50,41,2,0,491,8,1,50,92,108,92,108,35,4,0
438,438,731,438,1,6,5,76,104,71,104,71,108,4,0,731,6,7,62,73,55,56,52,84,6,0
789,789,520,520,2,11,12,55,69,85,32,35,28,6,0,520,4,7,85,50,95,120,115,80,4,0
301,301,365,301,1,12,7,60,85,60,50,50,125,3,0,365,12,7,45,40,60,40,75,50,3,0
541,541,105,541,1,16,2,100,120,120,150,100,90,4,1,105,14,12,60,48,45,43,90,42,1,0
722,722,123,123,2,6,12,40,45,40,62,60,60,6,0,123,9,12,65,55,115,100,40,60,1,0
606,606,492,606,1,0,14,60,100,89,55,69,112,5,0,492,2,10,58,70,45,40,45,42,4,0
300,300,568,300,1,12,7,40,55,30,30,30,85,3,0,568,12,12,85,110,90,45,90,80,5,0
133,133,65,133,1,0,7,70,110,80,55,80,105,1,0,65,6,12,90,110,80,100,80,95,1,0
225,225,148,148,2,16,10,75,125,230,55,95,30,2,0,148,6,12,65,130,60,95,110,65,1,0
461,461,789,461,1,0,17,60,69,95,69,95,36,4,0,789,11,12,55,69,85,32,35,28,6,0
582,582,788,582,1,3,12,45,60,32,50,32,76,5,0,788,8,9,85,100,122,58,75,54,6,0
417,417,767,417,1,16,12,80,75,150,75,150,50,3,1,767,15,2,58,89,77,45,45,48,6,0
15,15,464,464,2,0,12,50,20,55,25,25,30,1,0,464,0,7,70,80,102,80,102,40,4,0
702,702,724,702,1,9,5,91,90,72,90,129,108,5,1,724,6,15,75,69,72,114,100,104,6,0
266,266,273,273,2,15,10,50,64,50,45,50,41,2,0,273,9,12,40,45,35,65,55,70,3,0
241,241,16,16,2,17,16,55,55,85,65,85,35,2,0,16,0,7,60,45,50,90,80,70,1,0
531,531,125,125,2,11,8,70,80,70,80,70,110,4,0,125,12,12,105,125,100,60,100,100,1,0
641,641,571,571,2,14,12,110,65,75,125,85,30,5,0,571,9,12,50,53,48,53,48,64,5,0
732,732,349,732,1,6,7,78,81,71,74,69,126,6,0,349,17,1,70,120,40,95,40,95,3,0
381,381,589,589,2,15,0,75,125,100,70,80,45,3,0,589,10,12,60,85,40,30,45,68,5,0
234,234,787,234,1,1,11,55,95,55,35,75,115,2,0,787,8,9,75,95,122,58,75,69,6,0
312,312,392,392,2,12,12,60,60,60,35,35,30,3,0,392,14,12,65,50,70,95,80,65,3,0
660,660,123,123,2,9,17,74,94,131,54,116,20,5,0,123,9,12,65,55,115,100,40,60,1,0
169,169,733,169,1,9,12,80,82,100,83,100,80,2,0,733,0,12,38,35,40,27,25,35,6,0
359,359,628,628,2,12,12,60,60,60,60,60,60,3,0,628,15,7,55,112,45,74,45,70,5,0
579,579,668,579,1,12,7,50,55,50,36,30,43,5,0,668,14,12,75,75,75,125,95,40,5,0
59,59,231,59,1,12,12,65,70,60,65,65,115,1,0,231,0,16,20,10,230,10,230,5,2,0
127,127,342,342,2,17,12,55,65,95,95,45,85,1,0,342,3,12,60,40,50,75,85,95,3,0
92,92,714,714,2,12,7,35,85,45,35,35,75,1,0,714,17,5,91,72,90,129,90,108,5,0
745,745,759,745,1,12,12,75,80,60,65,90,102,6,0,759,15,18,42,52,67,39,56,50,6,0
18,18,730,730,2,0,14,45,25,50,25,25,35,1,0,730,12,7,45,50,43,40,38,62,6,0
791,791,181,181,2,7,2,40,30,35,45,40,55,6,0,181,0,7,55,35,50,55,110,85,2,0
30,30,269,30,1,13,12,60,85,69,65,79,80,1,0,269,15,1,100,164,150,95,120,71,2,0
572,572,270,270,2,9,12,75,98,63,98,63,101,5,0,270,14,7,106,90,130,90,154,110,2,1
620,620,772,620,1,0,16,70,95,125,65,75,45,5,0,772,5,7,78,92,75,74,63,118,6,0
8,8,693,8,1,6,2,78,130,111,130,85,100,1,0,693,6,12,85,97,66,105,66,65,5,0
767,767,376,376,2,15,2,58,89,77,45,45,48,6,0,376,10,15,40,40,55,40,70,55,3,0
635,635,651,651,2,12,12,75,95,60,65,60,115,5,0,651,0,17,70,135,105,60,105,20,5,0
510,510,488,488,2,9,11,60,62,50,62,60,40,4,0,488,14,4,20,25,45,70,90,60,4,0
132,132,50,50,2,14,4,40,45,65,100,120,90,1,0,50,9,14,60,65,70,85,75,40,1,0
16,16,27,27,2,0,7,60,45,50,90,80,70,1,0,27,12,7,40,60,30,31,31,70,1,0
582,582,318,582,1,3,12,45,60,32,50,32,76,5,0,318,12,12,64,51,23,51,23,28,3,0
731,731,566,731,1,6,7,62,73,55,56,52,84,6,0,566,12,12,45,60,45,25,45,55,5,0
119,119,290,119,1,13,12,65,90,120,85,70,60,1,0,290,0,12,50,35,55,25,25,15,3,0
386,386,26,26,2,8,12,44,75,35,63,33,45,3,0,26,12,12,55,81,60,50,70,97,1,0
604,604,610,610,2,0,14,30,45,59,30,39,57,5,0,610,9,12,70,60,75,110,75,90,5,0
24,24,416,24,1,12,7,83,80,80,135,80,121,1,0,416,11,12,80,50,100,100,200,50,3,1
653,653,721,721,2,9,14,114,85,70,85,80,30,5,0,721,9,5,88,107,122,74,75,64,6,0
467,467,634,467,1,17,12,85,105,55,85,50,115,4,0,634,12,12,55,50,40,40,40,75,5,0
745,745,491,491,2,12,12,75,80,60,65,90,102,6,0,491,8,1,50,92,108,92,108,35,4,0
433,433,1,1,2,9,12,55,68,64,45,55,31,4,0,1,9,14,45,49,49,65,65,45,1,0
608,608,62,608,1,9,4,60,67,85,77,75,116,5,0,62,5,12,40,80,35,35,45,70,1,0
291,291,10,291,1,0,7,60,70,50,100,50,65,3,0,10,17,12,44,48,65,50,64,43,1,0
771,771,720,771,1,4,12,95,65,65,110,130,60,6,0,720,9,12,61,78,95,56,58,57,6,0
555,555,146,146,2,9,12,45,45,55,45,55,63,5,0,146,17,12,130,65,60,110,95,65,1,0
614,614,568,614,1,10,1,95,117,80,65,70,92,5,0,568,12,12,85,110,90,45,90,80,5,0
101,101,304,101,1,8,14,45,50,45,115,55,95,1,0,304,14,4,28,25,25,45,35,40,3,0
209,209,117,209,1,0,7,65,65,45,75,45,95,2,0,117,12,12,90,55,75,60,75,30,1,0
614,614,451,614,1,10,1,95,117,80,65,70,92,5,0,451,3,12,80,120,79,95,79,70,4,0
553,553,75,553,1,12,12,120,120,120,120,120,120,4,1,75,5,12,90,130,80,65,85,55,1,0
568,568,350,350,2,12,12,85,110,90,45,90,80,5,0,350,17,1,70,140,70,110,65,105,3,0
380,380,77,380,1,15,0,45,95,50,40,50,75,3,0,77,9,14,65,90,50,85,45,55,1,0
628,628,328,628,1,15,7,55,112,45,74,45,70,5,0,328,1,8,50,85,125,85,115,20,3,0
45,45,413,413,2,12,4,115,45,20,45,25,20,1,0,413,16,15,80,135,130,95,90,70,3,0
486,486,492,492,2,16,15,67,89,116,79,116,33,4,0,492,2,10,58,70,45,40,45,42,4,0
545,545,551,551,2,8,2,150,100,120,100,120,90,4,1,551,9,12,100,100,100,100,100,100,4,1
305,305,505,505,2,14,4,38,35,35,65,55,50,3,0,505,13,5,83,106,65,86,65,85,4,0
532,532,613,613,2,3,8,50,50,77,95,77,91,4,0,613,10,1,60,82,45,45,45,74,5,0
116,116,247,116,1,5,12,50,105,79,35,110,76,1,0,247,1,6,45,60,30,80,50,65,2,0
725,725,378,725,1,17,12,41,56,40,62,44,71,6,0,378,15,9,66,41,77,61,87,23,3,0
404,404,102,102,2,17,12,55,84,105,114,75,52,3,0,102,8,14,60,65,60,130,75,110,1,0
428,428,442,428,1,16,15,100,100,100,100,100,100,3,1,442,12,7,40,55,30,30,30,60,4,0
395,395,745,745,2,14,12,95,23,48,23,48,23,3,0,745,12,12,75,80,60,65,90,102,6,0
649,649,438,438,2,3,7,55,75,60,75,60,103,5,0,438,6,5,76,104,71,104,71,108,4,0
28,28,201,28,1,12,7,65,90,65,61,61,100,1,0,201,15,12,70,100,115,30,65,30,2,0
654,654,94,94,2,17,8,55,40,50,65,85,40,5,0,94,17,12,65,45,55,45,70,45,1,0
253,253,43,43,2,12,12,85,80,90,105,95,60,2,0,43,6,12,38,41,40,50,65,65,1,0
428,428,598,428,1,16,15,100,100,100,100,100,100,3,1,598,17,10,105,95,75,85,75,74,5,0
208,208,76,76,2,9,12,75,75,55,105,85,30,2,0,76,9,14,50,75,35,70,30,40,1,0
550,550,151,550,1,1,12,70,90,90,135,90,125,4,1,151,15,18,70,60,125,115,70,55,1,0
486,486,37,486,1,16,15,67,89,116,79,116,33,4,0,37,13,10,90,92,87,75,85,76,1,0
549,549,683,549,1,17,12,100,100,100,100,100,100,4,0,683,2,12,77,120,90,60,90,48,5,0
517,517,378,517,1,9,12,100,100,125,110,50,50,4,0,378,15,9,66,41,77,61,87,23,3,0
430,430,32,430,1,14,12,50,180,20,180,20,150,3,1,32,3,12,60,90,55,90,80,110,1,0
474,474,508,508,2,8,7,150,80,44,90,54,80,4,0,508,17,12,69,69,76,69,86,91,4,0
204,204,338,204,1,9,7,55,45,50,45,65,80,2,0,338,3,12,40,45,40,65,40,65,3,0
394,394,515,394,1,1,12,65,150,60,115,60,115,3,0,515,12,12,110,85,95,80,95,50,4,0
478,478,389,478,1,8,12,60,60,60,105,105,105,4,0,389,8,12,20,40,90,30,90,25,3,0
393,393,149,393,1,1,12,65,130,60,75,60,75,3,0,149,12,12,65,60,70,85,75,40,1,0
716,716,664,716,1,12,15,100,77,77,128,128,90,5,0,664,3,12,35,55,40,45,40,60,5,0
350,350,176,350,1,17,1,70,140,70,110,65,105,3,0,176,12,12,35,46,34,35,45,20,2,0
442,442,125,125,2,12,7,40,55,30,30,30,60,4,0,125,12,12,105,125,100,60,100,100,1,0
165,165,682,165,1,14,12,106,150,70,194,120,140,1,1,682,5,12,65,125,60,95,60,105,5,0
557,557,462,557,1,9,12,75,75,95,75,95,113,5,0,462,0,7,70,94,50,94,50,66,4,0
702,702,525,702,1,9,5,91,90,72,90,129,108,5,1,525,11,10,110,130,80,70,60,80,4,0
585,585,546,546,2,15,12,70,105,105,50,40,20,5,0,546,8,2,150,120,100,120,100,90,4,1
794,794,605,794,1,1,7,126,131,95,131,98,99,6,1,605,0,14,40,55,99,40,79,47,5,0
159,159,264,264,2,6,7,90,100,90,125,85,90,1,1,264,6,12,115,115,85,90,75,100,2,1
623,623,131,131,2,14,7,72,58,80,103,80,97,5,0,131,17,15,60,75,85,100,85,115,1,0
635,635,781,781,2,12,12,75,95,60,65,60,115,5,0,781,8,9,49,66,70,44,55,51,6,0
221,221,783,783,2,0,17,75,90,140,60,60,40,2,0,783,8,9,54,66,70,44,55,46,6,0
637,637,436,436,2,14,12,60,45,70,75,85,55,5,0,436,6,12,44,58,44,58,44,61,4,0
400,400,799,799,2,11,18,90,60,70,75,70,45,3,0,799,14,1,80,160,60,170,130,80,6,1
9,9,461,9,1,6,7,78,104,78,159,115,100,1,0,461,0,17,60,69,95,69,95,36,4,0
404,404,750,750,2,17,12,55,84,105,114,75,52,3,0,750,16,8,59,110,150,45,49,35,6,0
692,692,555,692,1,1,7,110,65,105,55,95,80,5,0,555,9,12,45,45,55,45,55,63,5,0
307,307,639,307,1,14,4,68,85,65,165,135,100,3,0,639,14,12,45,30,40,105,50,20,5,0
449,449,507,507,2,3,12,45,65,34,40,34,45,4,0,507,17,12,49,49,56,49,61,66,4,0
42,42,473,473,2,4,12,95,70,73,95,90,60,1,0,473,8,7,90,50,34,60,44,70,4,0
449,449,364,364,2,3,12,45,65,34,40,34,45,4,0,364,9,1,70,115,60,115,60,55,3,0
204,204,205,205,2,9,7,55,45,50,45,65,80,2,0,205,9,7,75,55,70,55,95,110,2,0
64,64,13,13,2,6,12,55,70,45,70,50,60,1,0,13,17,12,79,103,120,135,115,78,1,0
223,223,751,223,1,10,7,65,75,105,35,65,85,2,0,751,16,8,60,150,50,150,50,60,6,0
378,378,742,742,2,15,9,66,41,77,61,87,23,3,0,742,9,12,123,100,62,97,81,68,6,0
647,647,184,184,2,12,9,60,60,50,40,50,75,5,0,184,13,7,85,90,80,70,80,130,2,0
321,321,367,367,2,5,12,72,60,30,20,30,25,3,0,367,2,4,75,110,110,110,105,80,3,0
148,148,42,148,1,6,12,65,130,60,95,110,65,1,0,42,4,12,95,70,73,95,90,60,1,0
223,223,171,223,1,10,7,65,75,105,35,65,85,2,0,171,6,12,58,64,58,80,65,80,2,0
278,278,500,278,1,6,5,60,85,60,85,60,55,3,0,500,10,12,68,72,78,38,42,32,4,0
575,575,432,432,2,17,12,50,53,48,53,48,64,5,0,432,14,12,50,95,90,95,90,180,3,1
739,739,650,650,2,4,12,54,45,47,75,98,52,6,0,650,0,12,50,75,45,40,45,60,5,0
197,197,624,197,1,3,2,90,95,105,165,110,45,2,0,624,8,12,38,30,85,55,65,30,5,0
229,229,31,31,2,0,17,70,130,100,55,80,65,2,0,31,3,12,35,55,40,50,50,90,1,0
637,637,614,614,2,14,12,60,45,70,75,85,55,5,0,614,10,1,95,117,80,65,70,92,5,0
520,520,127,127,2,4,7,85,50,95,120,115,80,4,0,127,17,12,55,65,95,95,45,85,1,0
293,293,340,340,2,0,14,60,50,70,50,90,65,3,0,340,3,12,70,75,80,135,80,135,3,0
507,507,453,453,2,17,12,49,49,56,49,61,66,4,0,453,9,14,60,70,65,125,105,90,4,0
728,728,736,736,2,12,12,38,36,38,32,36,57,6,0,736,6,13,62,50,58,73,54,72,6,0
383,383,70,70,2,17,12,95,60,79,100,125,81,3,0,70,14,12,40,35,30,120,70,105,1,0
464,464,431,431,2,0,7,70,80,102,80,102,40,4,0,431,14,12,50,70,160,70,160,90,3,1
162,162,290,162,1,2,7,91,134,95,100,100,80,1,0,290,0,12,50,35,55,25,25,15,3,0
504,504,740,740,2,13,5,48,61,40,61,40,50,4,0,740,4,12,78,65,68,112,154,75,6,0
442,442,149,442,1,12,7,40,55,30,30,30,60,4,0,149,12,12,65,60,70,85,75,40,1,0
681,681,74,681,1,5,12,45,85,50,55,50,65,5,0,74,5,12,80,100,70,50,60,45,1,0
171,171,763,171,1,6,12,58,64,58,80,65,80,2,0,763,17,12,50,53,62,58,63,44,6,0
564,564,289,564,1,12,12,45,55,39,35,39,42,5,0,289,0,12,45,45,35,20,30,20,3,0
84,84,104,84,1,6,12,50,85,55,65,65,90,1,0,104,15,10,35,45,160,30,45,70,1,0
349,349,282,349,1,17,1,70,120,40,95,40,95,3,0,282,17,10,70,85,70,60,70,50,3,0
